species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Scythris andersi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris anomaloptera,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,2.0,0.0,,,659381.0
Scythris antisymmetrica,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",5.0,6.0,1.0,,,311452.0
Scythris apicalis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris apicistrigella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris arachnodes,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,3.0,0.0,,,970635.0
Scythris arenbergeri,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris arenicola,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",2.0,4.0,0.0,,,659387.0
Scythris arerai,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris argentierella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",1.0,1.0,1.0,,,971954.0
Scythris aspromontis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris bagdadiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,2.0,5.0,0.0,,,659362.0
Scythris baldensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris barguzinensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,0.0,4.0,0.0,,gap,659398.0
Scythris bazaensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris bengtbengtssoni,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris bengtssoni,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",5.0,6.0,0.0,,,517068.0
Scythris biacutella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",1.0,1.0,0.0,,,1081451.0
Scythris bifissella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",7.0,9.0,0.0,,,659383.0
Scythris binotiferella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,363327.0
Scythris bolognella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris bornicensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris boseanella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris braschiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,3.0,0.0,,,659451.0
Scythris brithae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",2.0,3.0,0.0,,,970638.0
Scythris brunneofasciella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",0.0,1.0,0.0,,gap,659470.0
Scythris bubaniae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris buszkoi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,4.0,1.0,,,190267.0
Scythris camelella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,2.0,3.0,0.0,,,659469.0
Scythris canescens,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,3.0,3.0,0.0,,,659407.0
Scythris carboniella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,1.0,,,894266.0
Scythris chablaisensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris cicadella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,5.0,1.0,,,354170.0
Scythris cirra,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,4.0,4.0,0.0,,,659397.0
Scythris cistorum,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,5.0,1.0,,,362471.0
Scythris clavella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",40.0,44.0,1.0,,,299006.0
Scythris confluens,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris constanti,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,0.0,,,517069.0
Scythris corleyi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris corsa,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,0.0,,,517071.0
Scythris cretacella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris crypta,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,517072.0
Scythris cupreella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,363325.0
Scythris cuspidella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",12.0,15.0,1.0,,,261753.0
Scythris cycladeae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris derrai,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris disparella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",6.0,8.0,1.0,,,295269.0
Scythris dissimilella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",19.0,22.0,1.0,,,362490.0
Scythris dissitella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,1.0,0.0,,,659444.0
Scythris dorycniella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,1.0,,,363331.0
Scythris eberhardi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris elegantella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris elenae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",3.0,3.0,0.0,,,659413.0
Scythris emichi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,4.0,1.0,,,388334.0
Scythris empetrella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,7.0,1.0,,,271615.0
Scythris ericetella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,4.0,1.0,,,363321.0
Scythris ericivorella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,2.0,1.0,,,354172.0
Scythris eucharis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",0.0,1.0,0.0,,gap,1141940.0
Scythris eversmanni,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",2.0,3.0,0.0,,,659376.0
Scythris fallacella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",33.0,39.0,1.0,,,198076.0
Scythris fasciatella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,3.0,0.0,,,1157966.0
Scythris fissurella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,1.0,3.0,0.0,,,659144.0
Scythris flabella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris flavidella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,3.0,1.0,,,388333.0
Scythris flavilaterella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",17.0,21.0,2.0,,,363340.0
Scythris flaviventrella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,5.0,0.0,,,659380.0
Scythris fuscoaenea,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",23.0,25.0,1.0,,,261772.0
Scythris fuscopterella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",4.0,4.0,1.0,,,286418.0
Scythris gallicella,Arthropoda,Insecta,Lepidoptera,Scythrididae,BOLD,2.0,2.0,0.0,,,955962.0
Scythris garciapitai,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris glacialis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",7.0,11.0,2.0,,,266482.0
Scythris gladiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris gozmanyi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",0.0,5.0,0.0,,gap,659382.0
Scythris grancanariella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",1.0,2.0,0.0,,,970637.0
Scythris grandipennis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,3.0,1.0,,,198034.0
Scythris gratiosella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,363337.0
Scythris gravatella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,3.0,1.0,,,363339.0
Scythris guimarensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",3.0,3.0,0.0,,,1157968.0
Scythris heinemanni,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,2.0,1.0,,,363335.0
Scythris hierroella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",2.0,3.0,0.0,,,1157969.0
Scythris hornigii,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",5.0,5.0,1.0,,,324152.0
Scythris hungaricella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris iagella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris iberica,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris imperiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,363344.0
Scythris inclusella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris inertella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",4.0,5.0,1.0,,,363338.0
Scythris inspersella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",12.0,17.0,1.0,,,271614.0
Scythris insulella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,363328.0
Scythris jaeckhi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris karinae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris kasyi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris klimeschi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",3.0,3.0,0.0,,,1157967.0
Scythris knochella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF,iNat",3.0,8.0,1.0,,,258077.0
Scythris lafauryi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981219.0
Scythris lagunae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris laminella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",35.0,38.0,1.0,,,258076.0
Scythris lampyrella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,363326.0
Scythris langohri,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris larzacensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris latilineella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,LF",3.0,3.0,1.0,,,574085.0
Scythris lempkei,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,2.0,1.0,,,363345.0
Scythris levantina,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",8.0,8.0,0.0,,,659494.0
Scythris lhommei,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",4.0,4.0,1.0,,,363341.0
Scythris limbella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF,iNat",41.0,49.0,1.0,,,17997.0
Scythris lobella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris luxatiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,1.0,1.0,0.0,,,659463.0
Scythris mariannae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris martini,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,2.0,0.0,,,659491.0
Scythris meanderis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris mediella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,3.0,0.0,,,659379.0
Scythris mikkolai,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",0.0,4.0,0.0,,gap,659366.0
Scythris minima,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris moldavicella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,0.0,LF,,969107.0
Scythris mus,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,2.0,1.0,,,362489.0
Scythris nevadensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris niemineni,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,6.0,6.0,0.0,,,659400.0
Scythris nieukerkeni,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,0.0,,,762398.0
Scythris nigrella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris nigridorsella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,0.0,1.0,0.0,,gap,659425.0
Scythris nipholecta,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,0.0,1.0,0.0,,gap,659142.0
Scythris noricella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",60.0,63.0,1.0,,,17999.0
Scythris obscurella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",31.0,35.0,1.0,,,275496.0
Scythris oelandicella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",13.0,13.0,1.0,,,266521.0
Scythris olschwangi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,2.0,0.0,,,659418.0
Scythris palustris,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",11.0,13.0,1.0,,,258096.0
Scythris parafuscoaenea,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981205.0
Scythris parnassiae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris pascuella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,3.0,1.0,,,894268.0
Scythris paullella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,3.0,0.0,,,517073.0
Scythris penicillata,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",6.0,6.0,1.0,,,363330.0
Scythris perlucidella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,4.0,0.0,,,659375.0
Scythris petrella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,3.0,0.0,,,970639.0
Scythris picaepennis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",28.0,31.0,1.0,,,198023.0
Scythris pilella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris pinkeri,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris platypyga,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris podoliensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris polycarpaeae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris popescugorji,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris potentillella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",11.0,16.0,1.0,,,286324.0
Scythris productella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,3.0,1.0,,,286298.0
Scythris psammitis,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris pseudarachnodes,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris pseudoarachnodes,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE",3.0,3.0,0.0,,,970636.0
Scythris pseudolocustella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,3.0,0.0,,,659492.0
Scythris pudorinella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",2.0,4.0,0.0,,,659388.0
Scythris pulicella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris punctivittella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",5.0,5.0,1.0,,,363333.0
Scythris remexella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,3.0,0.0,,,659377.0
Scythris richteri,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris ridiculella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,4.0,1.0,,,363342.0
Scythris rondaensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris rouxella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,363323.0
Scythris rowecki,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris rubioi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,0.0,,,659474.0
Scythris saarelai,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris salviella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris sappadensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",8.0,8.0,1.0,,,266472.0
Scythris satyrella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris saxella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris schawerdae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris schleichiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris scipionella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,981288.0
Scythris scopolella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF,iNat",15.0,21.0,1.0,,,255699.0
Scythris scorpionella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,3.0,0.0,,gap,363324.0
Scythris seliniella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",6.0,7.0,1.0,,,363334.0
Scythris setiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",0.0,5.0,0.0,,gap,659373.0
Scythris siccella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,4.0,0.0,,,354171.0
Scythris siculella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris similis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,1.0,,,404697.0
Scythris sinensis,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",19.0,19.0,1.0,,,405446.0
Scythris skulei,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris speyeri,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",6.0,8.0,1.0,,,363322.0
Scythris spiniferella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,,,,,gap,
Scythris stalagmitella,Arthropoda,Insecta,Lepidoptera,Scythrididae,LF,1.0,1.0,0.0,,,659406.0
Scythris staudingeri,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris subaerariella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",2.0,3.0,0.0,,,659415.0
Scythris subcinctella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",10.0,10.0,1.0,FD,,198024.0
Scythris subfasciata,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",8.0,8.0,0.0,,,659493.0
Scythris sublaminella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",1.0,4.0,0.0,,,659374.0
Scythris subschleichiella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,0.0,,,941075.0
Scythris subseliniella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",2.0,5.0,1.0,,,363346.0
Scythris subsiccella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,2.0,1.0,,,363343.0
Scythris subsleichella,Arthropoda,Insecta,Lepidoptera,Scythrididae,BOLD,1.0,1.0,0.0,,,969108.0
Scythris tabescentella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris tabidella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,1.0,0.0,,gap,709985.0
Scythris tauromeniella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris taygeticola,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris tenuivittella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",0.0,2.0,0.0,,gap,363332.0
Scythris tergestinella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,1.0,,,353926.0
Scythris traugotti,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris tremalzoi,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris tributella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",12.0,14.0,1.0,,,363329.0
Scythris trinacriae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris vartianae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",1.0,1.0,1.0,,,362472.0
Scythris veletae,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris ventosella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"BOLD,FE,LF",3.0,8.0,1.0,,,363336.0
Scythris vernusella,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
Scythris villari,Arthropoda,Insecta,Lepidoptera,Scythrididae,"FE,LF",,,,,gap,
