species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Bombylisoma flavibarbum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma imitator,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma melanocephalum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma minimum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma nigriceps,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma notatum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma simulator,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylisoma unicolor,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) ambustus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) analis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Bombylius (Bombylius) candidus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) canescens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) cinerascens,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",2.0,2.0,1.0,,,957196.0
Bombylius (Bombylius) citrinus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) discolor,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",19.0,24.0,1.0,,,677242.0
Bombylius (Bombylius) fimbriatus,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",1.0,1.0,1.0,,,888037.0
Bombylius (Bombylius) kutshurganicus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) major,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",125.0,130.0,6.0,SyDip,,111555.0
Bombylius (Bombylius) minor,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",5.0,6.0,1.0,SyDip,,483242.0
Bombylius (Bombylius) modestus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) mus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Bombylius (Bombylius) niveus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) nubilus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) oceanus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) pallens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) pardalotus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) pumilus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) semifuscus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) shelkovnikovi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) torquatus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Bombylius) trichurus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Bombylius (Bombylius) venosus,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",16.0,16.0,1.0,,,676903.0
Bombylius (Zephyrectes) cinerarius,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Zephyrectes) cruciatus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Zephyrectes) leucopygus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius (Zephyrectes) quadrifarius,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius aaroni,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius flavipes,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius floccosus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius fulvescens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius fumosus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius fuscus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius medius,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,iNat,SyDip",,,,,gap,
Bombylius pintuarius,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Bombylius posticus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Caecanthrax arabicus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Callostoma fascipenne,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Canariellum brunnipenne,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Chalcochiton aureus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Chalcochiton holosericea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Chalcochiton pallasii,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Chalcochiton semiargyra,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Cononedys erythraspis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Cononedys scutellata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus alpicola,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus bivittatus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus flavescens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus fuliginosus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Conophorus fuminervis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus fuscipennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus glaucescens,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Conophorus greeni,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus griseus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus lusitanicus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus macroglossus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus mauritanicus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus pusillus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Conophorus rossicus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus validus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Conophorus virescens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Cyllenia marginata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Cyllenia rustica,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Cytherea brevirostris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Cytherea infuscata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Cytherea obscura,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Desmatoneura flavifrons,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Desmatoneura nivea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Dischistus atlanticus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Dischistus biroi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Dischistus senex,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Dischistus separatus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Eclimus gracilis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Eclimus perspicillaris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Edmundiella niveifrons,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exhyalanthrax afer,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",1.0,12.0,1.0,,,914002.0
Exhyalanthrax argentifer,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exhyalanthrax canarionae,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exhyalanthrax collarti,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exhyalanthrax contrarius,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Exhyalanthrax melanchlaenus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exhyalanthrax muscarius,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exhyalanthrax simonae,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa bowdeni,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa capucina,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",7.0,7.0,1.0,,,483347.0
Exoprosopa cleomene,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa dispar,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa grandis,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Exoprosopa italica,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa jacchus,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,753440.0
Exoprosopa megaera,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa melaena,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa minois,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa minos,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE",4.0,4.0,0.0,,,957197.0
Exoprosopa munda,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa onusta,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa pallasii,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa pandora,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa pleskei,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa rivularis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Exoprosopa rutilla,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Geron (Geron) gibbosus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Geron (Geron) halteralis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Geron (Geron) hesperidum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Geron (Geron) krymensis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Geron (Geron) mystacinus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Geron macquarti,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Geron meigeni,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Geron olivieri,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Geron smirnovi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Glabellula arctica,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,467425.0
Hemipenthes eversmanni,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Hemipenthes maura,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",9.0,11.0,1.0,,,589090.0
Hemipenthes morio,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",25.0,28.0,3.0,,,111568.0
Hemipenthes velutina,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",0.0,10.0,0.0,,gap,1156858.0
Hemipenthes villeneuvi,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Hemipenthes vockerothi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Heteralonia (Acrodisca) suffusa,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heteralonia (Homolonia) megerlei,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heteralonia (Mesoclis) pygmalion,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heteralonia (Zygodipla) aeaca,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heteralonia (Zygodipla) algira,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heteralonia (Zygodipla) melanoptera,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heteralonia (Zygodipla) normalis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,SyDip,gap,
Heterotropus nigrithorax,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Heterotropus taurus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Legnotomyia olympiaca,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Legnotomyia trichorrhoea,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Ligyra ferrea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia abbreviata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia alecto,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia armeniaca,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia atropos,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia belzebul,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia erinnys,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Lomatia fasciculata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia grajugena,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Lomatia gratiosa,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia hecate,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia lachesis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia lateralis,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",1.0,1.0,0.0,,,1140893.0
Lomatia obscuripennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia pallida,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia polyzona,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia rogenhoferi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia sabea,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Lomatia taurica,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia tysiphone,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Lomatia variegata,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Micomitra iris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Micomitra stupida,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,483454.0
Neobombylodes multisetosus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Oestranthrax karavajevi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Oestranthrax melanothrix,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Oestranthrax myrmecaeluri,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Oestranthrax pallifrons,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Oligodranes obscuripennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Pachyanthrax laconae,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Pachyanthrax telamon,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Pachyanthrax unctus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Parageron gratus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Parageron incisus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Parageron loewi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Parageron punctipennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Parageron striatus,Arthropoda,Insecta,Diptera,Bombyliidae,FE,,,,,gap,
Petrorossia guanchorum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Petrorossia hespera,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Petrorossia letho,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Petrorossia stenogastra,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria barbatula,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria canescens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria conspicua,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria freyi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria fulva,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria gaedii,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria lacteipennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria lazaroi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria minuta,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",4.0,4.0,0.0,,,1140885.0
Phthiria ombriosus,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria pulicaria,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",13.0,16.0,1.0,,,483369.0
Phthiria scutellaris,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria simonyi,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria subnitens,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria umbripennis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Phthiria vagans,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Plesiocera algira,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Prorachthes beckeri,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Prorachthes ledereri,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Prorachthes vespertilio,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Satyramoeba hetrusca,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Spogostylum isis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Spogostylum trinotatum,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Spogostylum tripunctatum,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,957668.0
Stomylomyia europaea,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Stomylomyia tenella,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Systoechus autumnalis,Arthropoda,Insecta,Diptera,Bombyliidae,"FE,SyDip",,,,,gap,
Systoechus ctenopterus,Arthropoda,Insecta,Diptera,Bombyliidae,"BOLD,FE,iNat,SyDip",5.0,5.0,1.0,,,969384.0
